source_id,source_x,source_y,run,Ts,I,SD,Success,Type
1,72.02679239473956,68.72830044131277,69,11.82709105574408,15,2484.837527284599,1,RL
1,72.02679239473956,68.72830044131277,70,20.92667904939453,14,3282.768414706361,1,Fixed
1,72.02679239473956,68.72830044131277,70,11.75313547493269,14,2948.6081268738026,1,RL
1,72.02679239473956,68.72830044131277,71,5.97571682651823,17,3332.383583177926,1,Fixed
1,72.02679239473956,68.72830044131277,71,21.03582684969729,11,2983.0075863148327,1,RL
1,72.02679239473956,68.72830044131277,72,13.41420237995479,10,2497.9718615295797,1,Fixed
1,72.02679239473956,68.72830044131277,72,4.471605666891536,10,2853.2055485068654,1,RL
1,72.02679239473956,68.72830044131277,73,15.610472062974827,10,2393.32559977012,1,Fixed
1,72.02679239473956,68.72830044131277,73,6.259171400845011,11,3463.6517104550644,1,RL
1,72.02679239473956,68.72830044131277,74,14.77670428083421,14,3155.971157593101,1,Fixed
1,72.02679239473956,68.72830044131277,74,5.223830097822977,6,2527.513802616339,1,RL
1,72.02679239473956,68.72830044131277,75,4.378243163586291,16,2924.7949426741416,1,Fixed
1,72.02679239473956,68.72830044131277,75,12.683465571284364,15,3565.457144089864,1,RL
1,72.02679239473956,68.72830044131277,76,13.62149385806067,12,3017.828746802547,1,Fixed
1,72.02679239473956,68.72830044131277,76,7.777873852882358,12,3630.0427126636523,1,RL
1,72.02679239473956,68.72830044131277,77,11.375447869759876,15,3001.520202552995,1,Fixed
1,72.02679239473956,68.72830044131277,77,8.437877027129918,13,3029.805442117662,1,RL
1,72.02679239473956,68.72830044131277,78,6.0938830217999636,12,2889.971401339518,1,Fixed
1,72.02679239473956,68.72830044131277,78,24.582688806331667,13,3189.137864077276,1,RL
1,72.02679239473956,68.72830044131277,79,8.863898649695328,12,2734.5464449121414,1,Fixed
1,72.02679239473956,68.72830044131277,79,23.754078486023666,16,3756.411226523542,1,RL
1,72.02679239473956,68.72830044131277,80,11.324620751222687,14,3061.2774067645305,1,Fixed
1,72.02679239473956,68.72830044131277,80,19.691056539817968,15,3251.8904318393593,1,RL
1,72.02679239473956,68.72830044131277,81,24.223892132663778,18,3522.1342247581442,1,Fixed
1,72.02679239473956,68.72830044131277,81,16.260233377155064,12,2859.2248405009304,1,RL
1,72.02679239473956,68.72830044131277,82,5.028998488619986,11,2568.6700046219275,1,Fixed
1,72.02679239473956,68.72830044131277,82,5.546257466161933,10,2466.7820325409075,1,RL
1,72.02679239473956,68.72830044131277,83,13.813384494109268,14,3113.4424996028984,1,Fixed
1,72.02679239473956,68.72830044131277,83,13.834028691952378,16,3563.6940482459836,1,RL
1,72.02679239473956,68.72830044131277,84,17.482187386392596,13,3335.399122096102,1,Fixed
1,72.02679239473956,68.72830044131277,84,11.946432477591841,13,3227.309912188518,1,RL
1,72.02679239473956,68.72830044131277,85,18.0920038341061,11,3043.449431998431,1,Fixed
1,72.02679239473956,68.72830044131277,85,26.902357333018642,15,3670.9518052136455,1,RL
1,72.02679239473956,68.72830044131277,86,21.05230309955587,12,3147.3190641346064,1,Fixed
1,72.02679239473956,68.72830044131277,86,7.660995859285092,14,3569.160921906213,1,RL
1,72.02679239473956,68.72830044131277,87,5.549328954605853,13,3120.767013026241,1,Fixed
1,72.02679239473956,68.72830044131277,87,8.003400519236116,14,2330.69975456617,1,RL
1,72.02679239473956,68.72830044131277,88,18.9621905305903,13,2795.200142672968,1,Fixed
1,72.02679239473956,68.72830044131277,88,8.516550341517311,10,2623.4417047113093,1,RL
1,72.02679239473956,68.72830044131277,89,7.632163025439844,15,3084.2083831276145,1,Fixed
1,72.02679239473956,68.72830044131277,89,18.707364803498013,13,3012.5478137882023,1,RL
1,72.02679239473956,68.72830044131277,90,15.921139516529095,15,2524.859970129029,1,Fixed
1,72.02679239473956,68.72830044131277,90,9.085676296272174,11,2583.1125497449093,1,RL
1,72.02679239473956,68.72830044131277,91,18.88866661147051,7,2798.456759515483,1,Fixed
